# Enu/GeV nus/cm^2/POT/GeV
1.250000000000000000e+00 2.902212479638794044e-11 4.871139595975160069e-09 0.000000000000000000e+00 2.698378681392941399e-12 1.484802678777510938e-10 0.000000000000000000e+00
1.275000000000000133e+00 2.928800125428701006e-11 4.516715907142203760e-09 0.000000000000000000e+00 2.770843151295080229e-12 1.369826200347748428e-10 0.000000000000000000e+00
1.300000000000000044e+00 2.928161614938190745e-11 4.158101818474094738e-09 0.000000000000000000e+00 3.086077919125725309e-12 1.277750532010021789e-10 0.000000000000000000e+00
1.325000000000000178e+00 2.677148887546900415e-11 3.814864344916575130e-09 0.000000000000000000e+00 3.108960953977874665e-12 1.195294319225979004e-10 0.000000000000000000e+00
1.350000000000000089e+00 2.460493395646874718e-11 3.522035606376266551e-09 0.000000000000000000e+00 2.918870377911911507e-12 1.125015218926757960e-10 0.000000000000000000e+00
1.375000000000000000e+00 2.336690865925856784e-11 3.252970095447800735e-09 0.000000000000000000e+00 2.824252383293393161e-12 1.086094779314104254e-10 0.000000000000000000e+00
1.400000000000000133e+00 2.212888336204837558e-11 3.032480918264912792e-09 0.000000000000000000e+00 2.775901013912321327e-12 1.047174339701450160e-10 0.000000000000000000e+00
1.425000000000000044e+00 2.161613326350669069e-11 2.811144021791439107e-09 0.000000000000000000e+00 2.465851161149637650e-12 1.009866582208559713e-10 0.000000000000000000e+00
1.450000000000000178e+00 2.165821290331187458e-11 2.588652105781798505e-09 0.000000000000000000e+00 2.079436156483847226e-12 9.728318670576761387e-11 0.000000000000000000e+00
1.475000000000000089e+00 2.218947684089419213e-11 2.378972433610952713e-09 0.000000000000000000e+00 1.756208142122849488e-12 9.381327283037453675e-11 0.000000000000000000e+00
1.500000000000000000e+00 2.278539601243935323e-11 2.181213012993096929e-09 0.000000000000000000e+00 1.432980127761851749e-12 9.065206577216936801e-11 0.000000000000000000e+00
1.525000000000000133e+00 2.226080728176025713e-11 2.008903478124650602e-09 0.000000000000000000e+00 1.972392183688611736e-12 8.686194941160516822e-11 0.000000000000000000e+00
1.550000000000000044e+00 2.173621855108116103e-11 1.852676203612826391e-09 0.000000000000000000e+00 2.747351328451890894e-12 7.692364403402928090e-11 0.000000000000000000e+00
1.575000000000000178e+00 2.044108528815537039e-11 1.715608060882871245e-09 0.000000000000000000e+00 2.989503592513669511e-12 6.698533865645329017e-11 0.000000000000000000e+00
