640.426	648.84	50584.4	35731.5
201.736	616.624	53424.9	28961.6
530.876	795.777	50202.4	36658.5
1072.64	1185.37	49185.5	44003.7
630.827	981.866	52702.3	41075.9
1171.54	1149.99	50070.1	36898.7
970.318	1051.05	53180.9	36804.6
435.614	374.483	52565	30931.2
560.583	516.454	53084.5	34299.1
854.988	865.51	49148.2	30845.3
210.511	211.473	53788.9	33644.4
1036.44	1106.84	53079.1	37985.2
514.949	591.218	53784.7	35732.7
733.711	902.427	53624.2	37121.5
860.537	945.883	53629.1	37691.6
212.191	213.315	53576.5	34815.1
1517.6	1537.74	52254.2	38098.5
276.42	277.704	52426	34661.6
461.201	546.132	51832.6	35723.8
511.52	553.348	51500.2	29971.1
1606.05	1644.76	49009.5	40260.4
775.815	793.091	53406.5	35892.9
888.078	1512.45	49305.1	41164.4
890.063	881.499	53607.5	42639.6
458.178	488.035	53412.7	35982.6
251.499	559.374	50426.2	35646.1
275.22	314.419	53910.7	34538.3
442.915	790.028	51773.8	36807.4
532.014	569.434	50896.2	34824.4
1414.22	1398.14	53062.1	35995.6
302.287	356.091	53440.6	30889.3
904.799	940.145	51139.3	37948
218.401	221.623	52642.3	33327.4
570.715	990.246	53736.8	38285.7
853.067	964.268	51415.7	38163.8
757.48	908.394	49549	36697.1
831.309	851.058	53779.7	34968.2
1632.11	1595.09	51718.4	38763.7
634.489	858.02	54054.5	36559.8
552.199	599.975	53203	29971.1
1002.77	1026.25	52505.9	37740.5
375.839	470.143	53901.2	35542.5
422.562	470.24	53285.5	29414.6
481.404	915.727	51487.2	23297.3
243.298	257.503	53863.1	35463
871.042	855.784	54056.7	33716.7
1650.4	1704.18	51452.6	38072.8
232.477	301.726	52393.7	35580.1
592.235	666.606	51170.5	35885.4
525.654	775.618	52627.3	36220.8
1103.9	1116.08	50056	39990.1
478.711	494.181	52970.6	36308
325.622	311.773	52753.3	34336.4
605.272	573.708	50939	36528.4
965.029	1024.5	50074.8	39038.2
189.31	222.443	53256.7	33460.8
712.543	804.03	54124.5	37627.8
1103.38	1122.69	51899.5	24243
909.888	1337.59	51494.5	34580.7
442.583	517.627	50444.2	33721.5
522.097	511.678	53728.7	35873.8
790.248	878.081	52910.5	37090.2
843.94	1239.63	51846.4	37534.7
1197.95	1390.24	51865.1	41240.8
667.966	1051.12	53920.1	40393.1
822.573	818.627	53177.4	34358.3
1272.13	1305.61	51885.8	40259.8
1069.56	1226.35	52967.1	37481.8
416.784	631.194	53264	35847.5
754.24	819.602	50187.8	36465.1
1711.01	1914.99	51393.4	44675.1
1086.31	1213.64	52921.2	40636.9
1227.42	1107.8	51731	37610.5
459.165	463.534	49058.2	30993.5
396.424	400.672	52921.4	35356.7
540.856	552.575	53764.2	33515.8
476.202	531.477	52831.9	36338.1
812.433	857.587	50581.6	36715.4
996.47	980.745	52803	33509.8
579.298	641.318	51791.1	36338.7
1421.73	1452.67	51170.8	38865.1
1028.33	1022.36	49476.4	26235.5
410.487	559.671	51235.6	35561.4
494.296	598.507	51072.5	36651.6
520.803	522.68	53494.2	36147.2
226.709	309.124	54319.6	37193.9
1379.17	1329.31	50762.1	39459.1
931.196	945.57	53696.5	29947.5
731.051	823.289	53076	35545
793.344	1143.11	51697.1	37227.7
1078.18	1117.77	49697.4	38931.5
673.983	777.922	51936.1	26553
287.723	298.737	53607.9	29877.4
1125.08	1113.38	52078.3	37107.4
1344.31	1455.52	53038.6	39888
790.206	736.172	50296.2	24142.4
764.003	818.917	52701.6	36602.6
