# the oscillation parameters of (dm2, sin^2_theta14, and sin^2_theta_24) are divided into 80x60x60 grids 
# column 1-3: index for the dm2, sin^2_theta14, and sin^2_theta_24
# column 4-6: values of the dm2 (eV^2), sin^2_theta14, and sin^2_theta_24
# column 7: delta_Chi2 = Chi2_gridpoint - Chi2_globalmin
 2 45 12   0.0119 0.092612 0.000584       2.52899898
 2 45 13   0.0119 0.092612 0.000681       2.52901421
 2 45 14   0.0119 0.092612 0.000794       2.52903170
 2 45 15   0.0119 0.092612 0.000926       2.52905239
 2 45 16   0.0119 0.092612 0.001080       2.52911477
 2 45 17   0.0119 0.092612 0.001259       2.52915114
 2 45 18   0.0119 0.092612 0.001468       2.52919354
 2 45 19   0.0119 0.092612 0.001711       2.52924312
 2 45 20   0.0119 0.092612 0.001995       2.52930077
 2 45 21   0.0119 0.092612 0.002326       2.52941548
 2 45 22   0.0119 0.092612 0.002712       2.52949945
 2 45 23   0.0119 0.092612 0.003162       2.52959315
 2 45 24   0.0119 0.092612 0.003687       2.52970493
 2 45 25   0.0119 0.092612 0.004299       2.52983667
 2 45 26   0.0119 0.092612 0.005012       2.52978747
 2 45 27   0.0119 0.092612 0.005843       2.52993202
 2 45 28   0.0119 0.092612 0.006813       2.53010027
 2 45 29   0.0119 0.092612 0.007943       2.53023089
 2 45 30   0.0119 0.092612 0.009261       2.53047725
 2 45 31   0.0119 0.092612 0.010798       2.53083996
 2 45 32   0.0119 0.092612 0.012589       2.53137474
 2 45 33   0.0119 0.092612 0.014678       2.53201016
 2 45 34   0.0119 0.092612 0.017113       2.53276380
 2 45 35   0.0119 0.092612 0.019953       2.53356984
 2 45 36   0.0119 0.092612 0.023263       2.53427712
 2 45 37   0.0119 0.092612 0.027123       2.53533137
 2 45 38   0.0119 0.092612 0.031623       2.53654968
 2 45 39   0.0119 0.092612 0.036869       2.53780213
 2 45 40   0.0119 0.092612 0.042987       2.53920223
 2 45 41   0.0119 0.092612 0.050119       2.54082272
 2 45 42   0.0119 0.092612 0.058434       2.54275492
 2 45 43   0.0119 0.092612 0.068129       2.54505101
 2 45 44   0.0119 0.092612 0.079433       2.54770527
 2 45 45   0.0119 0.092612 0.092612       2.55076468
 2 45 46   0.0119 0.092612 0.107978       2.55468697
 2 45 47   0.0119 0.092612 0.125893       2.55923891
 2 45 48   0.0119 0.092612 0.146780       2.56461218
 2 45 49   0.0119 0.092612 0.171133       2.57079379
 2 45 50   0.0119 0.092612 0.199526       2.57795544
 2 45 51   0.0119 0.092612 0.232631       2.58629737
 2 45 52   0.0119 0.092612 0.271227       2.59592948
 2 45 53   0.0119 0.092612 0.316228       2.60736298
 2 45 54   0.0119 0.092612 0.368695       2.62058868
 2 45 55   0.0119 0.092612 0.429866       2.63591576
 2 45 56   0.0119 0.092612 0.501187       2.65374705
 2 45 57   0.0119 0.092612 0.584341       2.67444532
 2 45 58   0.0119 0.092612 0.681292       2.69846002
 2 45 59   0.0119 0.092612 0.794328       2.72626496
 2 45 60   0.0119 0.092612 0.926119       2.75851114
 2 46  1   0.0119 0.107978 0.000108       2.52882038
 2 46  2   0.0119 0.107978 0.000126       2.52882342
 2 46  3   0.0119 0.107978 0.000147       2.52882696
 2 46  4   0.0119 0.107978 0.000171       2.52883108
 2 46  5   0.0119 0.107978 0.000200       2.52883589
 2 46  6   0.0119 0.107978 0.000233       2.52884150
 2 46  7   0.0119 0.107978 0.000271       2.52884804
 2 46  8   0.0119 0.107978 0.000316       2.52885566
 2 46  9   0.0119 0.107978 0.000369       2.52886455
 2 46 10   0.0119 0.107978 0.000430       2.52888378
 2 46 11   0.0119 0.107978 0.000501       2.52889645
 2 46 12   0.0119 0.107978 0.000584       2.52891122
 2 46 13   0.0119 0.107978 0.000681       2.52892818
 2 46 14   0.0119 0.107978 0.000794       2.52894825
 2 46 15   0.0119 0.107978 0.000926       2.52897165
 2 46 16   0.0119 0.107978 0.001080       2.52904443
 2 46 17   0.0119 0.107978 0.001259       2.52908569
 2 46 18   0.0119 0.107978 0.001468       2.52913378
 2 46 19   0.0119 0.107978 0.001711       2.52919001
 2 46 20   0.0119 0.107978 0.001995       2.52925541
 2 46 21   0.0119 0.107978 0.002326       2.52938405
 2 46 22   0.0119 0.107978 0.002712       2.52947529
 2 46 23   0.0119 0.107978 0.003162       2.52958409
 2 46 24   0.0119 0.107978 0.003687       2.52971234
 2 46 25   0.0119 0.107978 0.004299       2.52966266
 2 46 26   0.0119 0.107978 0.005012       2.52980307
 2 46 27   0.0119 0.107978 0.005843       2.52996648
 2 46 28   0.0119 0.107978 0.006813       2.53009175
 2 46 29   0.0119 0.107978 0.007943       2.53033002
 2 46 30   0.0119 0.107978 0.009261       2.53059018
 2 46 31   0.0119 0.107978 0.010798       2.53118552
 2 46 32   0.0119 0.107978 0.012589       2.53180561
 2 46 33   0.0119 0.107978 0.014678       2.53254182
 2 46 34   0.0119 0.107978 0.017113       2.53337872
 2 46 35   0.0119 0.107978 0.019953       2.53402301
 2 46 36   0.0119 0.107978 0.023263       2.53505203
 2 46 37   0.0119 0.107978 0.027123       2.53624062
 2 46 38   0.0119 0.107978 0.031623       2.53748658
 2 46 39   0.0119 0.107978 0.036869       2.53885159
 2 46 40   0.0119 0.107978 0.042987       2.54043096
 2 46 41   0.0119 0.107978 0.050119       2.54230374
 2 46 42   0.0119 0.107978 0.058434       2.54455697
 2 46 43   0.0119 0.107978 0.068129       2.54714811
 2 46 44   0.0119 0.107978 0.079433       2.55013602
 2 46 45   0.0119 0.107978 0.092612       2.55393658
 2 46 46   0.0119 0.107978 0.107978       2.55838937
 2 46 47   0.0119 0.107978 0.125893       2.56364731
 2 46 48   0.0119 0.107978 0.146780       2.56970010
 2 46 49   0.0119 0.107978 0.171133       2.57672470
 2 46 50   0.0119 0.107978 0.199526       2.58490578
 2 46 51   0.0119 0.107978 0.232631       2.59435681
 2 46 52   0.0119 0.107978 0.271227       2.60559429
 2 46 53   0.0119 0.107978 0.316228       2.61861436
 2 46 54   0.0119 0.107978 0.368695       2.63372620
 2 46 55   0.0119 0.107978 0.429866       2.65133414
 2 46 56   0.0119 0.107978 0.501187       2.67184222
 2 46 57   0.0119 0.107978 0.584341       2.69568980
 2 46 58   0.0119 0.107978 0.681292       2.72339707
 2 46 59   0.0119 0.107978 0.794328       2.75565602
 2 46 60   0.0119 0.107978 0.926119       2.79311292
 2 47  1   0.0119 0.125893 0.000108       2.52871128
 2 47  2   0.0119 0.125893 0.000126       2.52871470
 2 47  3   0.0119 0.125893 0.000147       2.52871870
 2 47  4   0.0119 0.125893 0.000171       2.52872335
 2 47  5   0.0119 0.125893 0.000200       2.52872878
 2 47  6   0.0119 0.125893 0.000233       2.52873511
 2 47  7   0.0119 0.125893 0.000271       2.52874249
 2 47  8   0.0119 0.125893 0.000316       2.52875109
 2 47  9   0.0119 0.125893 0.000369       2.52876991
 2 47 10   0.0119 0.125893 0.000430       2.52878218
 2 47 11   0.0119 0.125893 0.000501       2.52879649
 2 47 12   0.0119 0.125893 0.000584       2.52881290
 2 47 13   0.0119 0.125893 0.000681       2.52883234
 2 47 14   0.0119 0.125893 0.000794       2.52885500
 2 47 15   0.0119 0.125893 0.000926       2.52892578
 2 47 16   0.0119 0.125893 0.001080       2.52896584
 2 47 17   0.0119 0.125893 0.001259       2.52901254
 2 47 18   0.0119 0.125893 0.001468       2.52906715
 2 47 19   0.0119 0.125893 0.001711       2.52913065
 2 47 20   0.0119 0.125893 0.001995       2.52925629
 2 47 21   0.0119 0.125893 0.002326       2.52934418
 2 47 22   0.0119 0.125893 0.002712       2.52945067
 2 47 23   0.0119 0.125893 0.003162       2.52957528
 2 47 24   0.0119 0.125893 0.003687       2.52952556
 2 47 25   0.0119 0.125893 0.004299       2.52966171
 2 47 26   0.0119 0.125893 0.005012       2.52981969
 2 47 27   0.0119 0.125893 0.005843       2.53005356
 2 47 28   0.0119 0.125893 0.006813       2.53017108
 2 47 29   0.0119 0.125893 0.007943       2.53042339
 2 47 30   0.0119 0.125893 0.009261       2.53097854
 2 47 31   0.0119 0.125893 0.010798       2.53158264
 2 47 32   0.0119 0.125893 0.012589       2.53229968
 2 47 33   0.0119 0.125893 0.014678       2.53311504
 2 47 34   0.0119 0.125893 0.017113       2.53374461
 2 47 35   0.0119 0.125893 0.019953       2.53474945
 2 47 36   0.0119 0.125893 0.023263       2.53590618
 2 47 37   0.0119 0.125893 0.027123       2.53714775
 2 47 38   0.0119 0.125893 0.031623       2.53847708
 2 47 39   0.0119 0.125893 0.036869       2.54000799
 2 47 40   0.0119 0.125893 0.042987       2.54183508
 2 47 41   0.0119 0.125893 0.050119       2.54402785
 2 47 42   0.0119 0.125893 0.058434       2.54654982
 2 47 43   0.0119 0.125893 0.068129       2.54946001
 2 47 44   0.0119 0.125893 0.079433       2.55309611
 2 47 45   0.0119 0.125893 0.092612       2.55746641
 2 47 46   0.0119 0.125893 0.107978       2.56259623
 2 47 47   0.0119 0.125893 0.125893       2.56850331
 2 47 48   0.0119 0.125893 0.146780       2.57536361
 2 47 49   0.0119 0.125893 0.171133       2.58335686
 2 47 50   0.0119 0.125893 0.199526       2.59263060
 2 47 51   0.0119 0.125893 0.232631       2.60359445
 2 47 52   0.0119 0.125893 0.271227       2.61629681
 2 47 53   0.0119 0.125893 0.316228       2.63117005
 2 47 54   0.0119 0.125893 0.368695       2.64846106
 2 47 55   0.0119 0.125893 0.429866       2.66863852
 2 47 56   0.0119 0.125893 0.501187       2.69214499
 2 47 57   0.0119 0.125893 0.584341       2.71951378
 2 47 58   0.0119 0.125893 0.681292       2.75147956
 2 47 59   0.0119 0.125893 0.794328       2.78871184
 2 47 60   0.0119 0.125893 0.926119       2.83212798
 2 48  1   0.0119 0.146780 0.000108       2.52859052
 2 48  2   0.0119 0.146780 0.000126       2.52859437
 2 48  3   0.0119 0.146780 0.000147       2.52859887
 2 48  4   0.0119 0.146780 0.000171       2.52860411
 2 48  5   0.0119 0.146780 0.000200       2.52861022
 2 48  6   0.0119 0.146780 0.000233       2.52861735
 2 48  7   0.0119 0.146780 0.000271       2.52862566
 2 48  8   0.0119 0.146780 0.000316       2.52864405
 2 48  9   0.0119 0.146780 0.000369       2.52865590
 2 48 10   0.0119 0.146780 0.000430       2.52866973
 2 48 11   0.0119 0.146780 0.000501       2.52868558
 2 48 12   0.0119 0.146780 0.000584       2.52870435
 2 48 13   0.0119 0.146780 0.000681       2.52872625
 2 48 14   0.0119 0.146780 0.000794       2.52879480
 2 48 15   0.0119 0.146780 0.000926       2.52883360
 2 48 16   0.0119 0.146780 0.001080       2.52887883
 2 48 17   0.0119 0.146780 0.001259       2.52893171
 2 48 18   0.0119 0.146780 0.001468       2.52899322
 2 48 19   0.0119 0.146780 0.001711       2.52911559
 2 48 20   0.0119 0.146780 0.001995       2.52920078
 2 48 21   0.0119 0.146780 0.002326       2.52930522
 2 48 22   0.0119 0.146780 0.002712       2.52942471
 2 48 23   0.0119 0.146780 0.003162       2.52937536
 2 48 24   0.0119 0.146780 0.003687       2.52950706
 2 48 25   0.0119 0.146780 0.004299       2.52965986
 2 48 26   0.0119 0.146780 0.005012       2.52988451
 2 48 27   0.0119 0.146780 0.005843       2.52998259
 2 48 28   0.0119 0.146780 0.006813       2.53024204
 2 48 29   0.0119 0.146780 0.007943       2.53075138
 2 48 30   0.0119 0.146780 0.009261       2.53133747
 2 48 31   0.0119 0.146780 0.010798       2.53202672
 2 48 32   0.0119 0.146780 0.012589       2.53282604
 2 48 33   0.0119 0.146780 0.014678       2.53344383
 2 48 34   0.0119 0.146780 0.017113       2.53441910
 2 48 35   0.0119 0.146780 0.019953       2.53551617
 2 48 36   0.0119 0.146780 0.023263       2.53687233
 2 48 37   0.0119 0.146780 0.027123       2.53806957
 2 48 38   0.0119 0.146780 0.031623       2.53955447
 2 48 39   0.0119 0.146780 0.036869       2.54130888
 2 48 40   0.0119 0.146780 0.042987       2.54345268
 2 48 41   0.0119 0.146780 0.050119       2.54590020
 2 48 42   0.0119 0.146780 0.058434       2.54872512
 2 48 43   0.0119 0.146780 0.068129       2.55220884
 2 48 44   0.0119 0.146780 0.079433       2.55645524
 2 48 45   0.0119 0.146780 0.092612       2.56144161
 2 48 46   0.0119 0.146780 0.107978       2.56718330
 2 48 47   0.0119 0.146780 0.125893       2.57385761
 2 48 48   0.0119 0.146780 0.146780       2.58163465
 2 48 49   0.0119 0.146780 0.171133       2.59066187
 2 48 50   0.0119 0.146780 0.199526       2.60134111
 2 48 51   0.0119 0.146780 0.232631       2.61372247
 2 48 52   0.0119 0.146780 0.271227       2.62823208
 2 48 53   0.0119 0.146780 0.316228       2.64511663
 2 48 54   0.0119 0.146780 0.368695       2.66484247
 2 48 55   0.0119 0.146780 0.429866       2.68785295
 2 48 56   0.0119 0.146780 0.501187       2.71469010
 2 48 57   0.0119 0.146780 0.584341       2.74609314
 2 48 58   0.0119 0.146780 0.681292       2.78275307
 2 48 59   0.0119 0.146780 0.794328       2.82561281
 2 48 60   0.0119 0.146780 0.926119       2.87571245
 2 49  1   0.0119 0.171133 0.000108       2.52845849
 2 49  2   0.0119 0.171133 0.000126       2.52846281
 2 49  3   0.0119 0.171133 0.000147       2.52846786
 2 49  4   0.0119 0.171133 0.000171       2.52847374
 2 49  5   0.0119 0.171133 0.000200       2.52848060
 2 49  6   0.0119 0.171133 0.000233       2.52848860
 2 49  7   0.0119 0.171133 0.000271       2.52849792
 2 49  8   0.0119 0.171133 0.000316       2.52851794
 2 49  9   0.0119 0.171133 0.000369       2.52853125
 2 49 10   0.0119 0.171133 0.000430       2.52854650
 2 49 11   0.0119 0.171133 0.000501       2.52856458
 2 49 12   0.0119 0.171133 0.000584       2.52858566
 2 49 13   0.0119 0.171133 0.000681       2.52865171
 2 49 14   0.0119 0.171133 0.000794       2.52868915
 2 49 15   0.0119 0.171133 0.000926       2.52873279
 2 49 16   0.0119 0.171133 0.001080       2.52878382
 2 49 17   0.0119 0.171133 0.001259       2.52884316
 2 49 18   0.0119 0.171133 0.001468       2.52896193
 2 49 19   0.0119 0.171133 0.001711       2.52904421
 2 49 20   0.0119 0.171133 0.001995       2.52914505
 2 49 21   0.0119 0.171133 0.002326       2.52926037
 2 49 22   0.0119 0.171133 0.002712       2.52921182
 2 49 23   0.0119 0.171133 0.003162       2.52933807
 2 49 24   0.0119 0.171133 0.003687       2.52948602
 2 49 25   0.0119 0.171133 0.004299       2.52970234
 2 49 26   0.0119 0.171133 0.005012       2.52979317
 2 49 27   0.0119 0.171133 0.005843       2.53004518
 2 49 28   0.0119 0.171133 0.006813       2.53050284
 2 49 29   0.0119 0.171133 0.007943       2.53106818
 2 49 30   0.0119 0.171133 0.009261       2.53172425
 2 49 31   0.0119 0.171133 0.010798       2.53250838
 2 49 32   0.0119 0.171133 0.012589       2.53334446
 2 49 33   0.0119 0.171133 0.014678       2.53405663
 2 49 34   0.0119 0.171133 0.017113       2.53511899
 2 49 35   0.0119 0.171133 0.019953       2.53642282
 2 49 36   0.0119 0.171133 0.023263       2.53762445
 2 49 37   0.0119 0.171133 0.027123       2.53905980
 2 49 38   0.0119 0.171133 0.031623       2.54075209
 2 49 39   0.0119 0.171133 0.036869       2.54277200
 2 49 40   0.0119 0.171133 0.042987       2.54519673
 2 49 41   0.0119 0.171133 0.050119       2.54792234
 2 49 42   0.0119 0.171133 0.058434       2.55123033
 2 49 43   0.0119 0.171133 0.068129       2.55533810
 2 49 44   0.0119 0.171133 0.079433       2.56014317
 2 49 45   0.0119 0.171133 0.092612       2.56571943
 2 49 46   0.0119 0.171133 0.107978       2.57220881
 2 49 47   0.0119 0.171133 0.125893       2.57971168
 2 49 48   0.0119 0.171133 0.146780       2.58855578
 2 49 49   0.0119 0.171133 0.171133       2.59880195
 2 49 50   0.0119 0.171133 0.199526       2.61081175
 2 49 51   0.0119 0.171133 0.232631       2.62487881
 2 49 52   0.0119 0.171133 0.271227       2.64126720
 2 49 53   0.0119 0.171133 0.316228       2.66042838
 2 49 54   0.0119 0.171133 0.368695       2.68280083
 2 49 55   0.0119 0.171133 0.429866       2.70893020
 2 49 56   0.0119 0.171133 0.501187       2.73952747
 2 49 57   0.0119 0.171133 0.584341       2.77530771
 2 49 58   0.0119 0.171133 0.681292       2.81722158
 2 49 59   0.0119 0.171133 0.794328       2.86631823
 2 49 60   0.0119 0.171133 0.926119       2.92384573
 2 50  1   0.0119 0.199526 0.000108       2.52831646
 2 50  2   0.0119 0.199526 0.000126       2.52832129
 2 50  3   0.0119 0.199526 0.000147       2.52832693
 2 50  4   0.0119 0.199526 0.000171       2.52833350
 2 50  5   0.0119 0.199526 0.000200       2.52834116
 2 50  6   0.0119 0.199526 0.000233       2.52835009
 2 50  7   0.0119 0.199526 0.000271       2.52836952
 2 50  8   0.0119 0.199526 0.000316       2.52838228
 2 50  9   0.0119 0.199526 0.000369       2.52839714
 2 50 10   0.0119 0.199526 0.000430       2.52841421
 2 50 11   0.0119 0.199526 0.000501       2.52843442
 2 50 12   0.0119 0.199526 0.000584       2.52849763
 2 50 13   0.0119 0.199526 0.000681       2.52853357
 2 50 14   0.0119 0.199526 0.000794       2.52857547
 2 50 15   0.0119 0.199526 0.000926       2.52862446
 2 50 16   0.0119 0.199526 0.001080       2.52868144
 2 50 17   0.0119 0.199526 0.001259       2.52879618
 2 50 18   0.0119 0.199526 0.001468       2.52887956
 2 50 19   0.0119 0.199526 0.001711       2.52897216
 2 50 20   0.0119 0.199526 0.001995       2.52908287
 2 50 21   0.0119 0.199526 0.002326       2.52921339
 2 50 22   0.0119 0.199526 0.002712       2.52915668
 2 50 23   0.0119 0.199526 0.003162       2.52929859
 2 50 24   0.0119 0.199526 0.003687       2.52946053
 2 50 25   0.0119 0.199526 0.004299       2.52959070
 2 50 26   0.0119 0.199526 0.005012       2.52983389
 2 50 27   0.0119 0.199526 0.005843       2.53022989
 2 50 28   0.0119 0.199526 0.006813       2.53076561
 2 50 29   0.0119 0.199526 0.007943       2.53140323
 2 50 30   0.0119 0.199526 0.009261       2.53215886
 2 50 31   0.0119 0.199526 0.010798       2.53295625
 2 50 32   0.0119 0.199526 0.012589       2.53365807
 2 50 33   0.0119 0.199526 0.014678       2.53468270
 2 50 34   0.0119 0.199526 0.017113       2.53593245
 2 50 35   0.0119 0.199526 0.019953       2.53714002
 2 50 36   0.0119 0.199526 0.023263       2.53851552
 2 50 37   0.0119 0.199526 0.027123       2.54014507
 2 50 38   0.0119 0.199526 0.031623       2.54208078
 2 50 39   0.0119 0.199526 0.036869       2.54441082
 2 50 40   0.0119 0.199526 0.042987       2.54703113
 2 50 41   0.0119 0.199526 0.050119       2.55014211
 2 50 42   0.0119 0.199526 0.058434       2.55409090
 2 50 43   0.0119 0.199526 0.068129       2.55860638
 2 50 44   0.0119 0.199526 0.079433       2.56408446
 2 50 45   0.0119 0.199526 0.092612       2.57032472
 2 50 46   0.0119 0.199526 0.107978       2.57756800
 2 50 47   0.0119 0.199526 0.125893       2.58603186
 2 50 48   0.0119 0.199526 0.146780       2.59593654
 2 50 49   0.0119 0.199526 0.171133       2.60750385
 2 50 50   0.0119 0.199526 0.199526       2.62106521
 2 50 51   0.0119 0.199526 0.232631       2.63685977
 2 50 52   0.0119 0.199526 0.271227       2.65534186
 2 50 53   0.0119 0.199526 0.316228       2.67694342
 2 50 54   0.0119 0.199526 0.368695       2.70217141
 2 50 55   0.0119 0.199526 0.429866       2.73174811
 2 50 56   0.0119 0.199526 0.501187       2.76637183
 2 50 57   0.0119 0.199526 0.584341       2.80697372
 2 50 58   0.0119 0.199526 0.681292       2.85460350
 2 50 59   0.0119 0.199526 0.794328       2.91050897
 2 50 60   0.0119 0.199526 0.926119       2.97632013
 2 51  1   0.0119 0.232631 0.000108       2.52816706
 2 51  2   0.0119 0.232631 0.000126       2.52817242
 2 51  3   0.0119 0.232631 0.000147       2.52817868
 2 51  4   0.0119 0.232631 0.000171       2.52818597
 2 51  5   0.0119 0.232631 0.000200       2.52819447
 2 51  6   0.0119 0.232631 0.000233       2.52821325
 2 51  7   0.0119 0.232631 0.000271       2.52822539
